Name-CN,Name-EN,图标分类-CN,图标分类-EN,动效图标,图标预览,LTR,图标标签,UI 设计负责人
大脑,brain,医疗健康,Health,,image.png,是,脑部，头部，脑科，思考，智慧，医疗,常留留
刹车片,brake-pads,交通旅游,Travel,,image.png,是,刹车片 汽车,金磊
分支,branch,链接,Connect,,image.png,是,分支，程序，管理，Git,齐奉飞
分支,branch-one,链接,Connect,,image.png,否,分支，排列，结构，整理，树状图，散发,张蔓
分支,branch-two,链接,Connect,,image.png,是,分支，代码管理，分布式,金磊
桥,brdige-three,建筑,Build,,image.png,否,大桥，桥梁，连接,王小犇
面包,bread,食品,Foods,,image.png,是,面食，食物，零食，早餐，面包,孔维佳
面包机,bread-machine,食品,Foods,,image.png,是,面包机，面包，电器，早餐，烤面包,胡玉娜
面包,bread-one,食品,Foods,,image.png,是,面包，早餐，甜品，下午茶,胡玉娜
吸奶器,breast-pump,母婴儿童,Baby,,image.png,是,杯子，容器,齐奉飞
桥,bridge-one,建筑,Build,,image.png,否,大桥，石拱桥，连接,王小犇
桥,bridge-two,建筑,Build,,image.png,否,大桥，立交桥，连接，天桥，玻璃桥,王小犇
公文包,briefcase,服饰,Clothes,,image.png,否,办公包，皮包，手提包,马玉欣
亮度,brightness,编辑,Edit,,image.png,是,显示，显示屏，明暗，太阳，亮度,常留留
上层,bring-forward,编辑,Edit,,image.png,否,上层，顶层，向上,刘心乐
最上层,bring-to-front,编辑,Edit,,image.png,是,最上层，图层，层级，顶层,刘心乐
移到前面,bring-to-front-one,编辑,Edit,,image.png,是,移到前面，置于顶层，路径查找器，移动,高亚栋
广播,broadcast,其它,Others,,image.png,是,投射，发射，辐射，分享，信号，传递,常留留
广播,broadcast-one,数据图表,Charts,,image.png,是,多节点传输，传输，数据，通信,常留留
收音机,broadcast-radio,硬件,Hardware,,image.png,是,收音机，声音，播放器，复古电器,金磊
浏览器,browser,其它,Others,,image.png,是,窗口，浏览器，网页，页面，pc端,常留留
浏览器,browser-chrome,品牌,Brand,,browser-chrome.jpg,是,浏览器，Chrome，logo，飞机,杨威
浏览器-safari,browser-safari,品牌,Brand,,image.png,是,苹果浏览器，Safari，指针，方向，罗盘,常留留
气泡图,bubble-chart,数据图表,Charts,,image.png,是,气泡，数据，图表，蒸发,常留留
程序问题,bug,安全 & 防护,Safe,,image.png,否,甲壳虫，问题，损坏，事故，BUG，问题，程序问题，报错,齐奉飞
建筑,building-four,建筑,Build,,image.png,是,建筑，楼房，建筑，购物，商城，城市,金磊
建筑,building-one,建筑,Build,,image.png,是,建筑，楼房，高楼，办公楼，商城，城市,金磊
建筑,building-three,建筑,Build,,image.png,是,建筑，楼房，家，房子,金磊
建筑,building-two,建筑,Build,,image.png,是,建筑，楼房，高楼，办公楼，商城，城市,金磊
子弹图,bullet-map,数据图表,Charts,,image.png,是,数据，图表,常留留
大巴,bus,硬件,Hardware,,image.png,否,大巴，旅游，汽车，出行，交通,白明泽
公交,bus-one,交通旅游,Travel,,bus-one.jpg,,,杨威
公交车,bus-two,交通旅游,Travel,,image.png,否,公交车，运输，交通，汽车，大巴,金磊
蝴蝶,butterfly,动物,Animals,,butterfly.jpg,否,,杨威
购买,buy,电商财产,Money,,image.png,否,购物，采购，手提包，购物袋，袋子,常留留
字节设计,bydesign,品牌,Brand,,image.png,是,Bytedesign，Bydesign，字节跳动，设计中台，design，logo,常留留
拜拜,bye,手势动作,Hands,,image.png,是,再见，再会，离开，分别，bye,常留留
字节跳动,bytedance,品牌,Brand,,image.png,是,头条，音符，字节跳动，logo,齐奉飞
字节跳动小程序,bytedance-applets,编辑,Edit,,image.png,否,小程序，字节跳动,齐奉飞
应用程序,bytedance-mini-app,其它,Others,,bytedance-mini-app.jpg,是,,杨威
缆车,cable-car,交通旅游,Travel,,image.png,是,缆车，电缆车，观光车,张文珠
仙人掌,cactus,能源 & 生命,Energy,,cactus.jpg,是,,杨威
蛋糕,cake,食品,Foods,,image.png,否,生日蛋糕，生日，蛋糕，糕点，甜品，蜡烛,胡玉娜
蛋糕,cake-five,食品,Foods,,image.png,是,甜点，糕点，甜食，甜品，食物，点心，下午茶，小蛋糕,孔维佳
蛋糕,cake-four,食品,Foods,,image.png,否,甜点，糕点，甜食，甜品，食物，点心，下午茶，小蛋糕,孔维佳
蛋糕,cake-one,食品,Foods,,image.png,是,甜点，糕点，甜食，甜品，食物，点心，下午茶，小蛋糕,孔维佳
蛋糕,cake-three,食品,Foods,,image.png,是,甜点，糕点，甜食，甜品，食物，点心，下午茶，小蛋糕，生日蛋糕,孔维佳
蛋糕,cake-two,食品,Foods,,image.png,是,甜点，糕点，甜食，甜品，食物，点心，下午茶，小蛋糕,孔维佳
计算器,calculator,硬件,Hardware,,image.png,是,计算器，计算，硬件，算数，数学，算力,常留留
计算器,calculator-one,硬件,Hardware,,image.png,否,计算，智能，算数，统计，结果，答案，数字，加，减，乘，除，工具,张晏
日历,calendar,编辑,Edit,是,image.png,否,日期，时间，日历，排期,齐奉飞
日历,calendar-dot,时间日期,Time,,image.png,否,日历，日期，时间，期限，长期,金磊
日历,calendar-thirty,时间日期,Time,,image.png,是,日历，日期，时间，期限，长期,金磊
日历,calendar-thirty-two,时间日期,Time,,image.png,是,日历，日期，时间，期限，长期,金磊
日历,calendar-three,时间日期,Time,,image.png,否,日历，日期，时间，期限，长期,金磊
相机,camera,基础,Base,是,image.png,否,拍照，相机，照片，图像，摄影,常留留
摄像头,camera-five,硬件,Hardware,,image.png,否,摄像，拍摄，记录，录像，录制，检测，探头，抓拍，偷拍，电影，放映,孟祥瑞
监控录像,camera-four,硬件,Hardware,,image.png,否,摄像，拍摄，记录，录像，录制，检测，探头，抓拍，偷拍，电影，放映,孟祥瑞
摄像头,camera-one,硬件,Hardware,,image.png,否,摄像，拍摄，记录，录像，录制，检测，探头，抓拍，偷拍,张晏
智能摄像头,camera-three,硬件,Hardware,,image.png,是,摄像，拍摄，记录，录像，录制，检测，探头，抓拍，偷拍,张晏
相机,camera-two,硬件,Hardware,,image.png,是,照相机，傻瓜机，摄像机，摄影，记录，记载，画面，抓拍，偷拍,张晏
野营,camp,交通旅游,Travel,,image.png,是,宿营，宿营地，帐篷，户外,张文珠
巨蟹座,cancer,星座,Constellation,,cancer.jpg,是,,杨威
糖果,candy,食品,Foods,,image.png,是,糖，甜点，下午茶，零食,孔维佳
水果罐头,canned-fruit,食品,Foods,,image.png,是,水果罐头，罐头，瓶子,胡玉娜
摩羯座,capricornus,星座,Constellation,,capricornus.jpg,是,,杨威
汽车,car,硬件,Hardware,是,image.png,否,交通，汽车，小轿车，出行,白明泽
汽车电瓶,car-battery,交通旅游,Travel,,image.png,是,汽车电瓶 发电,金磊
双卡片,card-two,其它,Others,,image.png,是,双卡片，立体，层级，前后，关系,金磊
心电,cardioelectric,医疗健康,Health,,image.png,是,电波，心电图，检测，心跳，波动,常留留
轮播,carousel,界面组件,Components,,image.png,是,轮播，轮换，轮转，头图，焦点图，运营图,金磊
轮播视频,carousel-video,多媒体音乐,Music,,image.png,是,轮播视频，多个视频，播放，叠加,金磊
胡萝卜,carrot,食品,Foods,,image.png,是,食物，菜类，水果，青菜,孔维佳
投射屏幕,cast-screen,其它,Others,,image.png,是,投射，投屏，无线投屏,常留留
城堡,castle,建筑,Build,,image.png,否,城楼，城门，堡垒，游乐场，城堡，宫殿,王小犇
猫,cat,动物,Animals,,cat.jpg,否,,杨威
分类管理,category-management,抽象图形,Abstract,,image.png,是,分类，管理，整理，抽象,张蔓
牛,cattle,动物,Animals,,cattle.jpg,否,,杨威
生肖牛,cattle-zodiac,动物,Animals,,cattle-zodiac.jpg,是,,杨威
报错,caution,安全 & 防护,Safe,,image.png,否,错误，警示，提示，报警,常留留
巨量创意,cc,品牌,Brand,,image.png,是,创意中心，商业化品牌，创意广告，oceanengine,常留留
光盘,cd,硬件,Hardware,,image.png,是,刻盘，CD，影片，光碟,孟祥瑞
欧洲市场,ce-marking,符号标识,Character,,image.png,是,欧洲市场，标志,金磊
细胞,cell,医疗健康,Health,,image.png,是,䏭，生命体，生命，生物,常留留
居中对齐,center-alignment,编辑,Edit,,image.png,是,居中，对齐方式，排版方式,金磊
证书,certificate,其它,Others,,image.png,是,证书 安全 级别,金磊
鸳鸯锅,chafing-dish,食品,Foods,,image.png,是,鸳鸯锅，火锅，烹饪，涮菜,胡玉娜
火锅,chafing-dish-one,食品,Foods,,image.png,否,火锅，铜锅，涮锅，烹饪，锅,胡玉娜
座椅,chair,母婴儿童,Baby,,image.png,否,椅子,齐奉飞
座椅1,chair-one,母婴儿童,Baby,,image.png,否,椅子,齐奉飞
更改,change,箭头方向,Arrows,,image.png,是,修改，改变，调整，数据，线条,常留留
按修改日期排序,change-date-sort,数据图表,Charts,,image.png,是,修改，排序,常留留
充电宝,charging-treasure,硬件,Hardware,,image.png,是,电池，电量，充电，能量，能源，充电器，移动电源,孟祥瑞
关系图,chart-graph,数据图表,Charts,,image.png,否,结构图，关系图，层级,白明泽
条形图,chart-histogram,数据图表,Charts,,image.png,是,图表，数据，柱形图，趋势，财经,齐奉飞
条形图,chart-histogram-one,数据图表,Charts,,image.png,是,图表，数据，柱形图，趋势，财经,齐奉飞
条形图,chart-histogram-two,数据图表,Charts,,image.png,是,柱形图，图表，趋势，数据,齐奉飞
折线图,chart-line,数据图表,Charts,,image.png,是,面积图，曲线图，折线图，趋势,齐奉飞
折线面积图,chart-line-area,数据图表,Charts,,image.png,是,面积图，曲线图，折线图,白明泽
饼图,chart-pie,数据图表,Charts,,image.png,是,饼图，占比，比例，划分,白明泽
数据图,chart-pie-one,编辑,Edit,,image.png,是,圆形图，饼状图，图表,夏立诚
占比图,chart-proportion,数据图表,Charts,,image.png,是,饼图，占比，比例，划分,齐奉飞
环形图,chart-ring,数据图表,Charts,,image.png,是,环形图，环状图，靶子，瞄准,白明泽
散点图,chart-scatter,数据图表,Charts,,image.png,是,散点图，图表,齐奉飞
K线图,chart-stock,数据图表,Charts,,image.png,否,K线图，股票图，股票,白明泽
校验,check,符号标识,Character,,image.png,是,勾选，对勾，正确，成功，完成，选中,刘心乐
对勾,check-correct,编辑,Edit,,image.png,是,对勾，正确，复选，多选，选中,金磊
插入,check-in,交通旅游,Travel,,image.png,是,值机，检票,张文珠
校验,check-one,符号标识,Character,是,image.png,是,勾选，对勾，正确，成功，完成，选中,刘心乐
校验-小,check-small,符号标识,Character,是,image.png,是,勾选，对勾，正确，成功，选中，完成,刘心乐
多选框,checkbox,编辑,Edit,,image.png,否,,齐奉飞
棋盘,checkerboard,体育运动,Sports,,image.png,是,棋盘 下棋 围棋,金磊
检查列表,checklist,界面组件,Components,,image.png,是,核查，列表，校验，纠正，检查,金磊
奶酪,cheese,食品,Foods,,image.png,是,奶酪，甜点，蛋糕，芝士奶酪,胡玉娜
厨师帽,chef-hat,服饰,Clothes,,image.png,是,厨师，帽子，面包师,马玉欣
厨师帽子,chef-hat-one,食品,Foods,,image.png,是,帽子，厨师帽,胡玉娜
樱桃,cherry,食品,Foods,,image.png,是,水果，桃子,孔维佳
西洋棋,chess,体育运动,Sports,,image.png,否,象棋，国际象棋，西洋象棋，棋子，人马，兵，卒，战争，战场，对战，比赛，智力，战术，策略,梁超
国际象棋,chess-one,体育运动,Sports,,image.png,否,象棋，国际象棋，西洋象棋，棋子，人马，兵，卒，战争，战场，对战，比赛，智力，战术，策略,梁超
胸部,chest,医疗健康,Health,,image.png,否,胸腔，肺部，器官，医疗,常留留
鸡肉,chicken,食品,Foods,,image.png,是,肉食，鸡肉，鸡，烤鸡，烧鸡,胡玉娜
鸡腿,chicken-leg,食品,Foods,,image.png,是,鸡肉，鸡腿，美食，餐饮,孔维佳
生肖鸡,chicken-zodiac,动物,Animals,,chicken-zodiac.jpg,是,,杨威
吃奶嘴,child-with-pacifier,母婴儿童,Baby,,image.png,是,吃奶,齐奉飞
儿童帽,children-cap,服饰,Clothes,,image.png,否,帽子，可爱，耳朵帽，卡通,马玉欣
儿童金字塔,children-pyramid,母婴儿童,Baby,,image.png,否,玩具，模型,齐奉飞
辣椒,chili,食品,Foods,,image.png,是,蔬菜，青椒,孔维佳
烟筒,chimney,建筑,Build,,image.png,是,烟火，排烟，工厂，烟筒,王小犇
中文,chinese,办公文档,Office,,image.png,否,中，汉语，汉字，语文,田婧
中文1,chinese-one,办公文档,Office,,image.png,是,,齐奉飞
中国楼阁,chinese-pavilion,建筑,Build,,image.png,否,亭子，古建筑，寺庙，楼阁，景区,王小犇
芯片,chip,硬件,Hardware,,image.png,是,芯片，科技，晶片,孟祥瑞
切菜板,chopping-board,食品,Foods,,image.png,是,切菜板，案板，菜板，砧板，切菜,胡玉娜
筷子叉子,chopsticks-fork,食品,Foods,,image.png,是,筷子叉子，餐饮，吃饭，工具,金磊
圣诞树,christmas-tree,能源 & 生命,Energy,,image.png,否,圣诞，树，节日，假期，温暖，过节,金磊
松树,christmas-tree-one,能源 & 生命,Energy,,christmas-tree.jpg,否,,杨威
教堂,church-one,建筑,Build,,image.png,否,基督教，宗教，宫殿，楼房，教堂，建筑,王小犇
教堂,church-two,建筑,Build,,image.png,否,基督教，宗教，楼房，教堂，建筑,王小犇
圆形双下箭头,circle-double-down,箭头方向,Arrows,,image.png,否,双箭头，向下，圆圈箭头,齐奉飞
圆形双左箭头,circle-double-left,箭头方向,Arrows,,image.png,是,双箭头，向左，圆圈箭头,齐奉飞
圆形双右箭头,circle-double-right,箭头方向,Arrows,,image.png,是,双箭头，向右，圆圈箭头,齐奉飞
圆形双上箭头,circle-double-up,箭头方向,Arrows,,image.png,否,双箭头，向上，圆圈箭头,齐奉飞
圆圈,circle-five-line,抽象图形,Abstract,,image.png,否,圆圈，连接，抽象，锚点,金磊
圆圈,circle-four,抽象图形,Abstract,,image.png,否,圆圈，抽象，叠加,金磊
圆圈,circle-four-line,抽象图形,Abstract,,image.png,是,圆圈，连接，抽象，箭头,金磊
圈舍,circle-house,建筑,Build,,image.png,否,房子，屋子，阁楼，圈舍,王小犇
圆形左下,circle-left-down,箭头方向,Arrows,,image.png,是,箭头，圆圈箭头，左下方向,齐奉飞
圆形左上,circle-left-up,箭头方向,Arrows,,image.png,是,箭头，圆圈箭头，左上方向,齐奉飞
圆形右下,circle-right-down,箭头方向,Arrows,,image.png,是,箭头，圆圈箭头，右下方向,齐奉飞
圆形右上,circle-right-up,箭头方向,Arrows,,image.png,是,箭头，圆圈箭头，右上方向,齐奉飞
圆圈,circle-three,抽象图形,Abstract,,image.png,否,圆圈，抽象，叠加，关联,金磊
圆圈,circle-two-line,抽象图形,Abstract,,image.png,是,圆圈，连接，抽象，锚点，缩放,金磊
圆形和三角,circles-and-triangles,抽象图形,Abstract,,image.png,否,圆形和三角，形状拼接，组合,金磊
圆圈,circles-seven,抽象图形,Abstract,,image.png,否,圆圈，抽象，六个圆,金磊
圆形连接,circular-connection,抽象图形,Abstract,,image.png,否,圆形连接，渠道，关联,金磊
马戏团,circus,建筑,Build,,image.png,否,蒙古包，营地，驻扎，露营,王小犇
